,star_rating,review_body
71,1,waste product
72,5,Was easy to put on. I live up int the north so it takes a beating in the winter but has yet to peal at all.
73,3,Texture and feel wasn't the same as the one I bought before. I was also hoping for a little bit darker color of brown.
74,2,Nice quality shirt. Will only fit a gorilla in the shoulders. Torso not long and sleeves are super wide. Looks more like a muscle t and will probably end up too short.
75,5,"I have been using the Bearded Garage car sun shade for several weeks now.  It is an excellent car shade.  It does a great job of protecting the entire front windshield and it is easy to use.  And Charles and Josie, the owners, provide excellent customer service.  I had a couple of questions.  They were friendly and responsive.  I highly recommend purchasing your car shade from the Bearded Garage."
76,5,Great addition to the car
77,4,Had a few bad less but those that work are great
78,5,Did a very nice job!
79,5,It solved my AC problem!!  Works great!!
80,5,"Looks badass on my '78 Camarro. Lookout lady's , lol"
81,5,Amazing quality!
82,5,This temperature gun is the most fun thing I've in a while.  I have used this to scan darn near everything in sight...and don't get me started about what the kids scanned. The accuracy is I am guessing pretty good since it measured ice to be 31 degrees F and the dash board of my car at 133 on a sunny day.
83,5,Was exactly what we needed to fix our truck.
84,5,"This works great in my car, the sync with the torque app was simple and the speeds are good, no issues at all with this"
85,4,not use
86,5,Doesn't fit my bike but otherwise it's pretty good part
87,5,Fit perfectly and was delivered in a timely manner.
88,5,Use it all the time at work a must for any police officer !!
89,5,"I have a 1999 GMC Suburban SLT. As others have posted, the side markers do not fit this model truck, so if you need to replace those as well, buy a separate set of sidemarkers for the specific make and model. This kit is still a fantastic deal for the headlights and parking lights. Buying separate will cost 25-50 dollars more.<br /><br />I bought these to replace a set of cheapo headlights I picked up last year with a manufacturing defect: The adjustment screws and posts did nothing at all. The screws were actually just sitting in threaded holes that no function! they were a great example of copy and paste manufacturing, and why you need to do a lot of research before buying anything you are not ready to just throw away.<br /><br />The Anzo lights went in without a hitch, look great, and adjustment screws all work as expected. The headlights came with headlamps and high-beam lamps. The parking lights did not come with lamps. Great stuff, I am very pleased.<br /><br />I would definitely recommend this kit for anyone with the same model year and type."
90,5,Easy to use and seems to be pretty accurate
91,5,perfect for DIY-ers
92,5,It just fits right in. NO problem whatsoever.
93,5,Headlights work great.  Exact match and fit.  Shipping was right in time
94,5,Excellent
95,5,"Good filter, Good price."
96,5,Holds at of crap
97,5,The product came fast and fit really well in my car
98,1,"Although we ordered it to fit our specific car, it didn't fit."
99,5,They ar just what I through they were the work great
100,5,This looks good and protects the tank from my husband's jacket zipper and buckles. Wish it was a little longer.
101,3,It's a good hose could be longer though
102,5,"Great tie down, would recommend"
103,5,Blends in pretty well..only notice it if your looking for it.
104,5,"Worked perfectly to clear my check engine light.  I used on 2006 silverado, and this is not an exact match to original.  The original has an inlet and outlet and this has only an inlet.  I suppose it is self-venting whereas the original connected its outlet to another vapor hose with a spark arrestor or some kind of screen at the end.  I left the old hose assembly/spark arrestor in the chassis, but couldn't connect it to this device.  Started engine up and drove around the block and check engine light cleared in 30 seconds."
105,5,"Needed this to tune up my Echo CS 3450-Type 1E after the nasty storm in late June.  Kept me from buying a new saw when I'd given up on the old one...runs like new now...yard clean up was a snap!!!  Might even take up chainsaw carving now.<br /><br />I DID NOT RECEIVE A DISCOUNT FROM ANYONE FOR THIS REVIEW; HOWEVER, ECHO IF YOU'RE OUT THERE AND YOU WANT TO GIVE ME SOME MONEY I'M DOWN WITH THAT!!!"
106,5,Easy to use! Great results! Would definitely use again. Would recommend to anyone!
107,5,my son loves this kind of stuff and uses it daily for his teachers
108,4,"works fine with water, tested drawing from a container.  Should be fine with a gear oil."
109,5,it really looks good on my laptop.
110,4,great product - fast delivery - thanks
111,5,"A little tricky to get the smaller areas to transfer to the windshield. This has withheld the test of time, with no cracking, peeling, or lifting at all."
112,4,"Raybestos 761PG Parking Brake Shoes used on 2005 Chrysler Town & Country (Limitied, LWB) with rear disk brakes.  Proper fit and function so far!"
113,5,"I hate the way that long antennas look, son I got this and took the chance that the short hight wouldn't be a problem. At the end of the day it works better then expected and it hasn't stopped a single station with no static! It's great!"
114,5,Paint matches as per paint code on my 2015 Honda CRV.
115,5,"Fit perfectly! Stopping is great, feel awesome!"
116,5,Great!
117,5,Good product.
118,5,Love this. Looks good.  Would like to order the aunoc chrome<br />for the front of my car
119,5,"awesome, even a novice can use it"
120,4,"Made in USA. Seems to be doing ok, but I haven't noticed any better gas mileage. That's why it gets a 4 star.<br /><br />I also ordered the K&N oil filter, but I returned it.<br />Quality as not same as the air filter. I used the K&N Oil filter made oversea with no wire reinforcement. After I removed it was sucked in on itself. No wire reinforcement like air filter.<br /><br />A picture of the old filter is below."
121,5,good
122,5,Worked great. My headlights had really yellowed.
123,5,Good deal
124,4,"it doesn't cover my entire windshield, there seems to be about an inch of play on either side but it is a quality product."
125,5,Good light assy. Mine came damaged from shipping. I contacted AUTOANDART and they promptly sent me a replacement. Another happy camper!
126,5,looks like it worked good
127,5,"Arrived timely, appears as advertised, functions as intended"
128,5,that's a good one for the price and it's really keep everyone on their toes and very noisy
129,1,It's cheap crap it only lasted a year .  save your money spec d is junk it's shedding from the muffler
130,1,The smallest of the two did not work on my motorcycle filter. It kept slipping.
131,5,As advertised.
132,5,It was a excellent fit to Altima 2015 ...
133,5,"I had my mechanic install this on a 97 Nissan Hardbody 2.4L 2WD.<br />The previous set was LUK, installed by a friend.<br />LUK, Valeo, Sachs, they're all junk.<br />Exedy is the best for Japanese vehicles and it has that OEM feel, you know, light and precise.<br />I would flush out your hydraulic fluid and use dot 4 valvoline synthetic.<br />If you have the funds, I would replace the master and slave cylinder.<br />Worn slave cylinder can bust and leave you stranded and worn master cylinder is squeaky"
134,4,"I bought two of these products to cover up a few stains on the front seats of my 2005 Ford Focus. They fit well on the seat itself but were a little looser on the headrest. The quality was good/average--what one could expect from the price. The design of the seat cover gives my car a sporty edge, which I like. The product was easy to install after watching the installment video provided by Bell Automotive on this listing. Overall, I am very happy with them! I would recommend this product for someone looking to easily conceal unwanted stains or add some nice flair to their vehicle."
135,5,Fit perfect and works well for my use.<br />Thanks
136,5,This product arrived on time.  I bought it to pump gas and it does the job. So it works as advertised.
137,5,Great!
138,4,"I have to say the black plastidip is great. It gives my car a matte black aggressive look. I then tried out the gloss an i didnt like it.. thank god i could remove it and start all over if i wanted to. IMO I would buy over again without the glossifier this time, but id recommend the glossifier &#34;With Pearls&#34; if you want it a better &#34;shiny&#34; look."
139,5,Great product.
140,3,There pretty bright but make double sure you seal them with silicon before installing one of mine got water in it. you get what you pay for still a good price.
141,5,"This will increase take your car to the next level, I mean it gave me at least 140+ hp on my mazda 6. Why would anyone need a turbo after buying this awesome thing?!"
142,4,Great product just need more instructions  for  use and troubleshooting. Also need longer  hose for easier adapting to low pressure side of ac system .
143,5,work-excellant
144,5,I love it! It's just like in the picture fits perfectly. Thank you so much!
145,5,Can't believe Jeep didn't already come with this stock as with pretty much every other vehicle on the market. A must if you are planning on doing any kind of distance driving with your Jeep.
146,4,"It is easy to install and the price is unbeatable. However, the bulb quality looks little cheap. But as long as the bulbs work, no complaint."
147,5,"My Check Engine light came on the day after I received notice that I needed to get my car emissions inspected.  I checked the code and it was a problem with my Mass Air Flow sensor.  My car has 110k miles on it.  I checked the price---  crazy expensive  A BMW Z4 MAF sensor is more than $400 new, with me doing the install.<br /><br />I figured I'd give this a try.  Worked like a charm.  I passed inspection and the Check engine light has remained off for the past month.<br /><br />Great Product.<br /><br />I will follow their advice.... clean it with every oil change."
148,5,Great stuff. No comparison !
149,5,Great gloves
150,5,Fast shipping and very easy to install. Looks great.
151,4,Seems well made but I agree with previous review regarding Dodge and not being able to use the wrench properly because the fender of my 2005 Ram pickup would not allow the wrench to turn once grasping the 3 tongs of antenna. Rather then cutting or modifying the wrench I found I could use the other 1-2 prong on the end of the wrench and have it grip  enough to tightnen firmly.
152,5,"Fits great, keeps the sun out.  Only wish the bag was a better fit, a little to big."
153,5,"At every oil change check Mag plug for debris since running Mobil one Twin, there is none there even when I went over mileage limit this oil seems too protect better than what factory recommends."
154,4,"Received these today, and they're pretty much what I expected.  They do not snap in.  Instead, there is double-sided tape on the lip that you peal and stick to the front of your grill.  No tools, no disassembly, no mess.  A couple of points to keep in mind:<br /><br />1. They're shaped to match the opening, so install with short lip up<br />2. They're not compatible with the MOPAR hood lock, so if you've got one of those, you'll need to make modifications as I did<br />3. They do stiffen up the plastic grill somewhat, which may be good..?<br /><br />Mods:  As stated above, I have a MOPAR hood lock installed on my jeep, so I needed to cut out part of the insert to allow access to lift the rubber cover of the lock and get the key in. This was fairly simply done with a dremel.  See pictures, if you're not sure what I'm talking about here.  While cutting out an access to the lock, I noticed that the plastic is fairly brittle and scratches easily.<br /><br />I'm attaching a couple of pictures of how these look.  Not sure I love the look 100% at this point, but the main point for me is to protect the radiator, and I'm sure they'll grow on me.<br /><br />Concerns: Brittle plastic.  Would not be surprised if these discolored fairly quickly.  Since they're surface mount, they will trap dirt between the grill and the insert.  The double-sided tape is not all the way out to the edge, creating a void behind the lip that will trap dirt."
155,1,Very simple no sting very chip I did the order by mistake sory idont recommend this
156,1,"Was highly disappointed with the shortcomings of this item. I had been awaiting it anxiously to put in my new Prius (2011).<br /><br />The thing vibrates with every inch the car moves, so you actually lose visibility just clipping this on.<br /><br />No night view. I hadn't really considered this when I purchased it, but I flip up the night view switch on my Prius (and past vehicles) - not a feature I can give up easily. I tried and might have let it go had this been exceptional in any way, but with so many problems, there was no reason not to return this.<br /><br />I only tried it on my Prius for about 10 days, so I don't know about other vehicles, but all I got out of this was a wide view of the backseat and the side of my face. It gave me no usable view outside the car. Blind spots were in no way affected by this mirror.<br /><br />Only pro I can really give this - it snaps on to the mirror nice and tight.<br /><br />Not worth anywhere near $40+."
157,5,"This stuff is awesome. I bought two rolls to do the wood trim in my Audi A4. I had quite a bit left over, but it was worth it for the price. Also, a hair dryer helps to avoid any wrinkles when applying over compound curbs."
158,5,Perfect for my husband's man cave.
159,5,Made my 16 year old Toyota Corolla (1998) like a brand new in terms of Air Conditioning in summer time. Couldn't have been more happier. Awesome product with ease of use. Loved it.
160,3,Worked but it's louder that the OE one
161,5,easy to hookup and works great
162,5,They fit my 1999 Nissan Altima like a glove. Purchasing these online saved me over $50.
163,5,works and fits great.  all the hardware and screws comes with the kit.  the instruction is clear and easy to follow.<br /><br />The only word of caution.  be careful when tightening the bolt that hold the handguard to the bracket.  The  big metal nut and bolt tighten against the plastic tabs. the tightening seems to squeezed and turns the plastic tabs white as the tightening stressed the plastic tab out.
164,5,I really love this item.
165,1,"Worked once perfectly but a few months later when I used it for the second time, the compressor didn't work at all."
166,5,"These are split so you don't have to thread them over the bar ends. They come with the silicone grease they need.<br />Always measure your bar, every on-line source told me my front sway bar was 32mm, it was 30mm.<br />No more squeaks and the front end it quite taunt feeling now (also did the links). Local price was was about<br />$75.00, then tax, so call it $80. I saved $45 from the local auto parts sources. I try to buy local when I can, but $45?<br />Really? Had my attention."
167,5,It's a great product
168,5,Excellent rotors
169,3,"Sizing is pretty much exactly as outlined in the product description and it's pretty comfortable. Just don't look at yourself in a mirror or let anyone take a picture of you while wearing this; it's ridiculously goofy looking. If you don't care about style, this is a pretty decent helmet for a solid price."
170,5,Exactly as described. Even included programming instructions that worked (in about 5 minutes)
171,5,It works! It works!  By golly it works!
172,5,nice keychain
173,5,Gaskets are of good quality materials. Should hold up well if I need one.
174,5,Nice replacement rear shocks for 2004 Dodge Ram 1500.  A little different ride from the stock ones but smooth and not rigid.  Great price and will order matching front ones later.
175,3,"The stuff works, no doubt about it. Had 42° vent temps going down the road in our '86 Grand Marquis in the original R12 system.<br /><br />Before this, I was using Freeze 12 (a blend of 134a, & 142b for oil miscibility),  which got me by for 5 years until I needed to re-up - I found that the manufacturer had ceased production, driving costs way up (although not half as bad as R12 is). Decided to sell what I had left at a massive profit, and buy this stuff for cheap & use it in the Merc. I also tried BBQ propane, but in a orifice tube system such as this, the head pressures got MUCH too high before it started cooling. Propane works better in TXV systems in aftermarket A/C or vintage cars/trucks. I had low 30° vent temps on a 93° day, on a car from the 70's with such a system. :) Propane (R290) mixed with butane (R600) keeps the head pressures down. Based on my experience,  I suspect that both of these elements are in Envirosafe - with possibly even a third.<br /><br />Once the Envirosafe arrived, I threw it in a couple buddy's cars as well as mine. Not long after, the stuff leaked out of all 3 vehicles, all within a month, which brings me to my next point ...<br /><br />Biggest issue with this stuff is, if you have any leaks in the system, this product, without question, leaks out at a much faster rate than other refrigerants. The molecular size of this product must be even smaller than 134a.<br /><br />After 8 years of playing around with alternatives, I've decided to go back to the tried and true R12 in the Grand Marquis after overhauling the entire system. Money well spent. It will now work reliably and as the manufacturer intended.<br /><br />But, if you need a quick fix, this stuff here can't be beat - just buy a couple cases of it so you can keep topping it off over the course of the summer."
176,5,Fits my 2007 Corvette perfectly and keeps the interior noticeably cooler when it must be left out in the sun
177,4,seems to work well
178,4,Works like it should easy to put on
179,1,"Description is incorrect. This is not the correct rubber grommet between the reservoir and pump. Even though it says it fits a 1986 BMW 535i, it does not. Maybe it fit the level sensor, but not the pump like it says."
180,5,better than snapon
181,1,was not the right size for my truck like it said in the description. ended up lighting my truck on fire. would not recommend just go to parts store and get the right fit the first time.
182,1,Did not work at all
183,5,factory part great price with fast shipping
184,5,great only place I could find it at this price
185,5,I am very impressed with the buff and bling. My vehicle is 10 years old yet it looks brand new. It went on easy and left no ring spots on the truck
186,5,"Wow.... I will never buy or recommend another toolbox drawer liner again... this one wins hands down every one I've ever tried!  And actually comes in usable lengths for large standing toolboxes (not the small rolls you usually can get, that are good for maybe 2-3 drawers at most).  I ended up buying 2 of the 30-foot rolls... after using this for my 2nd toolbox, I loved it so much, I ripped out the cheap crap I had in my old toolbox and replaced it with this!"
187,5,I love these mini boards! They are very well made and feel great under my feet. Expect to buy an additional adapter also. Kuryakyn 8818 Splined adapter is what my bike required. (03 Yamaha Vstar Custom)
188,4,Thnk God I finally got my trunk fixed thank u and thy wrk great
189,5,Perfect fit as described for a 2003 VW Golf
190,5,The organizer fits perfect and keeps everything in place for me. No complaints here
191,5,Brought life back to my 1984 Suzuki LT 50. Thanks for a good product at fair price.
192,5,Good leather care solution.
193,5,Fits perfect!!<br /><br />Hey truck buddy buy these ones!!!
194,5,"Drum brakes can be tricky, especially with rusted hardware.  This kit saved the day."
195,5,"Shipped quickly, works."
196,4,"works well, ordered more. A little finicky to get on even. Not real hard. Long lasting not too shiny, I like it"
197,5,These were cool. And made my lancer look more aggressive!
198,5,Good fit.
199,4,The 14X14 fit my 96' R1100RT seat perfectly.
200,5,"This is a grate electronics cleaner. It may take a little time for the mist to evaporate, but in the end it really fixes many different electronic buttons and switches and peramatures"
201,5,This is a great liner! Fits perfectly in my 07 GMC Yukon!
202,5,Came as described and on time.  Magnets are not 'smooth'-  the backs are textured so they don't &#34;stick&#34; to the paint and mar the finish.  Great product and good seller.
203,5,Worked as it was supposed to. No issues or complaints.
204,5,I ORDERED THIS FOR MY BUDDY FOR HIS NEW DODGE RAM 1500 IT WAS EASY TO INSTALL IN LESS THEN 30min IT FIT LIKE A GLOVE AND HE LOVES IT!!
205,3,"I like the product because it keeps the sun off my dashboard. However, it is not big enough for my 2003 Ford Focus windscreen."
206,4,Works very well at RV parks.
207,5,Works great!
208,5,It works on Southwest flights!
209,4,Installed easy look great
210,5,Can't  go wrong with an OEM filter. Fits perfect.
211,4,Good product.
212,4,"Good cloths. Not nearly as nice as premium microfiber, but they get the job done. Price has gone up over the past year. A pack of 24 was 12.80."
213,1,"Horrible garbage, don't waste your money. Just spend a couple extra bucks and get something decent. Seriously one snapped within two days of installing on my JK, and I barely put any weight on it. I will never buy anything like this again."
214,1,Terrible. One ballast would not even work and it sounded like it was broken internally. The other barely works and flickers when turned on.
215,5,Great battery and price for 01 BMW 740. A battery from the BMW dealer sucks.
216,5,The merchandise was  A-1 and come in according to your shipping information. You dd me a great favor in my search for the part I needed and the price was reasonable. Thank You for being there when I needed you!  LeRoy  R. Palmer
217,3,"took the rotors off my 1999 Grand Caravan, and the bolt pattern of these rotors was too small.  I scoured the information and cannot find anywhere, any information on sizing.  the only thing I had to go by was that  they were stated to match my vehicle.  the rotors look good, the machining looked good, the pads looked good.....  so the 3 stars on perceived quality.  once I get the correct size, I will comment how the installation went."
218,4,they look good
219,5,Nice solid quality mirror
220,5,Really inexpensive and perfect for a medium sized car.
221,4,so far so good we see when the rain comes
222,2,Fan motor showed up (Sold by Amazon via Amazon Prime) not as pictured.  The harness is remote instead of being mounted to the body/case.  The harness/connector was attached by wires that had been smashed against the seem of the case hard enough to cut the wires and damage the copper.  The wires were also painted and very sloppy.  In addition the connector is rubber and the below OEM quality.
223,5,A+
224,3,"is ok, works well"
225,5,This fits perfectly on the steering wheel.  I love the vibrant color and the memory foam gives a very comfortable grip. This cover is perfect in winter to keep your hands from freezing while holding onto it and awesome in summer to keep you from burning your hands.
226,5,"Excellent , it's just what I expected"
227,4,"Good price for the unit.  Very touchy on the brake adjustment though, locks up the electric brakes on 3 or more bars on the unit.  Mount it so you can easily change the adjustment strength while you are driving."
228,5,Excellent product
229,5,WORKS AWESOME!!! I pull my 3/4 ton Dodge crew cab into the garage and set it up so the rear bumper is just inside the door so we can walk in front of the truck with no problem. Definitely better than the battery operated versions.
230,5,Great fit and finish.
231,5,These lug nuts fit perfect and the driver was a very handy accessory.  Make my wheels on my 1998 Ranger look fantastic. Highly recommend them to everyone !!!
232,5,Work great.
233,5,"If you have aftermarket pipes + high air flow intake installed on your bike then you absolutely need a fuel management system.  My bike sputtered, popped, and farted constantly before I installed the Fuelpak.  After installing it, my 2009 H-D Sportster / Iron 883N really came to life.  The power band felt vastly improved, and it just sounded that much better across the RPM spectrum.  A great investment since it also improved the distance I get from a full tank - much better MPG usage now too!  I am getting better than 40mpg now, closer to ~45mpg whereas before the Fuelpak I was lucky to go 80 miles before the fuel gauge light was on."
234,5,It hasn't fallen off lol
235,2,"I wish I could give this product 5 stars but I am buying a different one as we speak.  Why?  Well, the other day I had to take the cover off and I saw underneath that it was moist on the button where it meets the back side.  So I did a small test.  I let the water run on one side to see if the water would reach the other side.  It did.  Somehow when I touched the other side my hands were clearly wet with water.  It was not dripping but somehow the moist was reaching the other side.  I sweat profusely.  I am in New Orleans and I accumulate a decent amount of sweat; having said that the summer is not in full blast so I have not sweated but a fifth of what I am expecting in the coming months.  Hope this helps in your buy.  Oh, one more thing.  I have cloth seats.  This item moves to the side leaning towards the passenger side after a number of days."
236,5,I bought this kit for my 2000 golf tdi. Good price and the water pump in this kit has the metal impeller which is superior to the plastic one. No issues with the kit.
237,4,Fit was good
238,1,It finished very quick this time even l did not use too much
239,5,"I got these to replace my OEm bolt-ons that were all scuffed up and cracked from over a decades worth of driving. Packaging could've been more tight. I was surprised they weren't cracked when I got em, but I guess the ABS plastic is that strong. They look nice on my car. I watched a buncha youtube vids before installing them to make sure I got the ring on correct, put them on without crackin them, and make sure they dont fall off while drivin. They seem pretty tight on the steel wheel, so i doubt theyll be fallin off anytime soon. It has a nice gloss to it. Not too shiny, not too flat. Looks really nice. Only thing is that I wish these were bolt ons. That way, I know they wont fall off, and also when i get my tires rotated, I wont risk breaking a clip on accident taking them off....I thought about drillin-out the fake lug nuts to &#34;make&#34; bolt ons, but the caps weren't designed that way. TIPS: 1) put a little electrical tape on the retention ring for a tighter fit. 2) dont use tools. I used both my hands and a foot. 3) watch some youtube vids"
240,5,"good product ,it worked as I expected If you are looking for a breaker switch this is a good buy ."
241,1,If you install this on a 2013 Tacoma you will need a special antenna removal tool in order to remove the old antenna stud. The antenna did not come with the special tool. I ended up having my local dealer put the antenna on as a favor.
242,5,A+
243,5,"I'm a Ford technician, I have been using this for a couple years, love it. I already had this one, but prices keep going up so I bought this one as a backup."
244,5,"If you like shiny hubcaps, this is your go-to. I've had these on for months and they still look as shiny as when I first bought them. The clips are sturdy and I've had no problems at all taking off and re-applying these constantly."
245,5,Double thumb up!
246,5,"Great product, eliminates glare on windshield at night from gauges, easy to install looks Great."
247,5,Everything great thanks much !!!
248,5,"Works as advertised. Strong open, be careful."
249,4,This item is made of plastic but works well.
250,5,Wish it was made out of aluminum so it wouldn't rust.
251,5,Awesome...thanks!
252,4,this is a great product
253,5,looks fantastic
254,1,"These batteries are crap to me! I purchased these because of the 2800 mAh, I have the 2500 mAh, and it's a huge difference between the two.<br />With my 2500 I can vape all day long for almost two days. The 2800 didn't last all day at all......bad purchase on my part!"
255,5,A little noisy and feels sorta cheap BUT it works just FINE. The digital display and auto-set inflation  and auto-shutoff is very handy.
256,4,The shade arrived on time but is a bit small for my Ford Edge.  Next time I'll have to look harder for dimensions.
257,1,Complete trash. One of the ballast and bulb didn't work.. I would appreciate a refund
258,5,Repaired the blower connector perfectly on my 2002 GMC Envoy. The original speed 5 wire and the connector burned causing speed 5 not to work.
259,5,"dealer wanted $1075.00 to replace this part. took about 35 min. to do it myself,works great in 2005 Cadillac SRX."
260,5,"Nice ramp, very strong."
261,4,it works great but just not far off like the orignal one.
262,5,Super easy to intall.
263,5,Love it
264,5,"This is an excellent factory replacement switch.  My door switch failed after 21 years of use.  This new one took about a minute to replace, fits perfectly, and works perfectly."
265,5,"It was a great price , and I got it faster then I expected"
